name,isPartyConstant,partyCount,partyChanger,num,isFemale,isIndependent,isAkjol,isSDPK,isCommunist,isAtameken,isAtajurt,isRepublic,isArnamys,isAlga,isAdilet,isOther,isDvijAtajurt,isBirbol,isKyrgyzstan,isOnuguu,isRepAtajurt,allParties,sozyv,party,sozyvMisser,idname
Шарапов Закир Эшматович,0,2,0,72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,",Independent,,,,Republic - Ata Jurt",6,Republic - Ata Jurt,4.0,468
Шарипов Курманбек,0,1,0,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",Independent,,,,",2,Independent,,469
Шевелев Владимир Николаевич,0,1,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,,,,,",1,Independent,,470
Шер Болот,0,3,1,28,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,",Independent,Movement Ata-Jurt,,Ata Meken,",2,Independent,2.0,471
Шер Болот,0,3,1,23,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,",Independent,Movement Ata-Jurt,,Ata Meken,",3,Movement Ata-Jurt,2.0,471
Шер Болот,0,3,1,25,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,",Independent,Movement Ata-Jurt,,Ata Meken,",5,Ata Meken,2.0,471
Шер-Нияз Садык,0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,",,,,,Ata Meken",6,Ata Meken,,472
Шин Роман Александрович,0,3,1,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,",,Alga Kyrgyzstan,Communist party,Ata-Jurt,",3,Alga Kyrgyzstan,1.0,473
Шин Роман Александрович,0,3,1,81,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,",,Alga Kyrgyzstan,Communist party,Ata-Jurt,",4,Communist party,1.0,473
Шин Роман Александрович,0,3,1,51,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,",,Alga Kyrgyzstan,Communist party,Ata-Jurt,",5,Ata-Jurt,1.0,473
Шыкмаматов Алмамбет Насырканович,0,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,",,,,,Ata Meken",6,Ata Meken,,474
Эгембердиев Максатбек Бакирович,0,1,0,124,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,,,SDPK",6,SDPK,,475
Эгембердиев Шерали,0,1,0,88,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,",,,Communist party,,",4,Communist party,,476
Эргешов Алмазбек Манасбекович,0,1,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,",,,,,Kyrgyzstan",6,Kyrgyzstan,,477
Эркебаев Абдыганы,0,2,0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,Independent,,,,",1,Independent,1.0,478
Эркебаев Абдыганы,0,2,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,Independent,,,,",2,Independent,1.0,478
Эркинбаев Баяман Гавусович,0,2,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,Independent,,,,",1,Independent,1.0,479
Эркинбаев Баяман Гавусович,0,2,0,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,Independent,,,,",2,Independent,1.0,479
Эрматов Аскарбек Эрматович,0,2,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,Independent,,,,",1,Independent,1.0,480
Эрматов Аскарбек Эрматович,0,2,0,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,Independent,,,,",2,Independent,1.0,480
Эрматов Эгемберди,0,1,0,108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,,SDPK,",5,SDPK,,481
Эсеналиева Сымбат,0,1,0,54,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,",,,,Ata-Jurt,",5,Ata-Jurt,,482
Эсенаманов Замирбек Садыбакасович,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,",,Adilet,,,",3,Adilet,,483
Эшенкулов Жениш Жусупбекович,0,1,0,104,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",Independent,,,,",2,Independent,,484
Эшимканов Мелис Асаналиевич,0,1,0,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,Independent,,,",3,Independent,,485
Юсуров Абдумажит Лелезович,0,2,1,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,",,,Ak Jol,,Onuguu-progress",4,Ak Jol,2.0,486
Юсуров Абдумажит Лелезович,0,2,1,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,",,,Ak Jol,,Onuguu-progress",6,Onuguu-progress,2.0,486
